LRCDF	1585612800	0	regular
LB.TO	1585612800	0	regular
ZEB.TO	1293148800	10	celebrity
DIN	1513296000	3	valuable
BAD.TO	1293580800	10	celebrity
BADFF	1598572800	0	regular
ETW	1545350400	2	appreciated
BIOGY	1557360000	1	respected
RTBRF	1496880000	3	valuable
SRVR	1584921600	0	regular
BMA	1525996800	2	appreciated
MYI	1605225600	0	regular
GWB	1589414400	0	regular
VBAL.TO	1593475200	0	regular
SBSI	1574726400	1	respected
EIM	1605830400	0	regular
TCBK	1268784000	10	celebrity
BWX	1598918400	0	regular
SIHBY	1556755200	1	respected
PBI	1542585600	2	appreciated
SPLB	1601510400	0	regular
BWLLF	1574726400	1	respected
AGZ	1606780800	0	regular
XSH.TO	1592956800	0	regular
BNGRF	1526256000	2	appreciated
EBND	1604275200	0	regular
FBNC	1230508800	12	vip
BBRE	1592870400	0	regular
SYBT	1055289600	17	majesty
VSC.TO	1604016000	0	regular
BHLB	1593129600	0	regular
STBA	1238112000	11	eminence
BRKL	1233619200	11	eminence
SUGBY	1522195200	2	appreciated
RILY	1584316800	0	regular
ZCS.TO	1519603200	2	appreciated
VSB.TO	1601424000	0	regular
OFG	1443398400	5	precious
BHK	1605225600	0	regular
JBSS	1574640000	1	respected
BBD.B.TO	1394582400	6	priceless
BPXXY	1463702400	4	inestimable
BDRBF	1410307200	6	priceless
PHB	1603065600	0	regular
ZCM.TO	1545868800	2	appreciated
VIVO	1479340800	4	inestimable
IYM	1592179200	0	regular
BJSAF	1563408000	1	respected
CII	1605225600	0	regular
JAGG	1604275200	0	regular
CORP	1606780800	0	regular
KBA	1545782400	2	appreciated
HTRB	1601337600	0	regular
ZWP.TO	1582675200	0	regular
PCFBY	1555891200	1	respected
FMBL	1574812800	1	respected
BCSF	1593388800	0	regular
BWLLY	1591228800	0	regular
CNOB	1239667200	11	eminence
BOIRF	1527724800	2	appreciated
VUPPF	1398729600	6	priceless
BOE	1605225600	0	regular
BFS	1247616000	11	eminence
PCFBF	1430092800	5	precious
ZWU.TO	1580256000	0	regular
RBCAA	1354060800	8	exemplary
BCX	1605225600	0	regular
ZDB.TO	1440547200	5	precious
SBLK	1346889600	8	exemplary
SWAN	1593129600	0	regular
BKD	1198713600	13	notable
PKW	1592784000	0	regular
NX	1208908800	12	vip
BANC	1552521600	1	respected
ZMP.TO	1519603200	2	appreciated
MYD	1605225600	0	regular
HYKUF	1522195200	2	appreciated
GIGB	1604275200	0	regular
TCPC	1592179200	0	regular
BOOM	1443398400	5	precious
VTC	1604275200	0	regular
SUSC	1604275200	0	regular
NHYB.TO	1595462400	0	regular
BIT	1605225600	0	regular
EAGG	1606780800	0	regular
MUB.TO	1598918400	0	regular
BGY	1605225600	0	regular
BEIJF	1464307200	4	inestimable
BBAR	1502150400	3	valuable
CTBI	1394582400	6	priceless
GSBC	1579824000	0	regular
PFBC	1234224000	11	eminence
BFK	1605225600	0	regular
MUC	1605225600	0	regular
BORUF	1543276800	2	appreciated
CBLUY	1559520000	1	respected
BGSWF	1441843200	5	precious
MVF	1605225600	0	regular
FBMS	1265673600	10	celebrity
BPFH	1588809600	0	regular
BGB	1597968000	0	regular
LBAI	1240876800	11	eminence
BPIRF	1147046400	14	emir
ZWH.TO	1503878400	3	valuable
MNRL	1590451200	0	regular
BPYU	1482364800	4	inestimable
NFBK	1367798400	7	reputable
CGBD	1601337600	0	regular
BLX	1582588800	0	regular
MUI	1605225600	0	regular
JMBS	1601510400	0	regular
TRST	1283299200	10	celebrity
ZJK.TO	1582675200	0	regular
BLW	1605225600	0	regular
FIZN	1574985600	1	respected
FBAK	1551312000	1	respected
AIABF	1401667200	6	priceless
IGBH	1593648000	0	regular
UITB	1607472000	0	regular
C	1233187200	11	eminence
MSFT	1100476800	16	pasha
TSM	1608163200	0	regular
DIS	1418256000	6	priceless
TM	1585526400	0	regular
TOYOF	1553731200	1	respected
ORCL	1355270400	8	exemplary
COST	1494201600	3	valuable
DHR	1464739200	4	inestimable
MCD	1194912000	13	notable
SFTBF	1522195200	2	appreciated
SFTBY	1522195200	2	appreciated
KYCCF	1489536000	3	valuable
CHLKF	1535587200	2	appreciated
SNEJF	1522195200	2	appreciated
SNE	1522195200	2	appreciated
CHL	1590019200	0	regular
RTX	1581552000	0	regular
CSLLY	1567987200	1	respected
GE	1536883200	2	appreciated
CHDRF	1587427200	0	regular
CMXHF	1568073600	1	respected
CHDRY	1594339200	0	regular
SCHW	1184889600	13	notable
EL	1354060800	8	exemplary
SYK	1230508800	12	vip
FRCOY	1456272000	4	inestimable
IEFA	1592179200	0	regular
FRCOF	1614211200	0	regular
CHGCY	1577404800	1	respected
CNR.TO	1062720000	17	majesty
CNI	1536192000	2	appreciated
CHGCF	1593388800	0	regular
CI	1078963200	16	pasha
NNDNF	1427414400	5	precious
NJDCY	1553644800	1	respected
NTDOF	1601337600	0	regular
CB	1231200000	11	eminence
NTDOY	1553731200	1	respected
CSX	1298505600	9	estimable
SHECF	1475020800	4	inestimable
SHECY	1474934400	4	inestimable
DUK	1163548800	14	emir
RCRUY	1585267200	0	regular
RCRRF	1585526400	0	regular
IEMG	1576454400	1	respected
KDDIF	1348617600	8	exemplary
CME	1577318400	1	respected
KDDIY	1553731200	1	respected
DSKYF	1475020800	4	inestimable
TFC	1518048000	2	appreciated
DSNKY	1522195200	2	appreciated
LFC	1528761600	2	appreciated
CILJF	1496880000	3	valuable
TAK	1553731200	1	respected
TKPHF	1522195200	2	appreciated
PTR	1568332800	1	respected
OLCLY	1585267200	0	regular
OLCLF	1585526400	0	regular
PGR	1548979200	1	respected
NTOIY	1554249600	1	respected
OJSCY	1538697600	2	appreciated
PCCYF	1560988800	1	respected
IJR	1600819200	0	regular
MRAAY	1553731200	1	respected
MRAAF	1553644800	1	respected
IJH	1600819200	0	regular
HNDAF	1585526400	0	regular
MCO	1108512000	15	prince
HMC	1585267200	0	regular
CFRUY	1600214400	0	regular
RNFTF	1538697600	2	appreciated
WMMVY	1574985600	1	respected
CFRHF	1411084800	6	priceless
WMMVF	1574640000	1	respected
NGT.TO	1591142400	0	regular
NEM	1555372800	1	respected
FANUY	1585267200	0	regular
HOCPY	1553731200	1	respected
HOCPF	1522195200	2	appreciated
PINXF	1593388800	0	regular
COP	1444867200	5	precious
FANUF	1585526400	0	regular
SCCO	1583712000	0	regular
ETN	1067472000	17	majesty
CP	1577318400	1	respected
HNHPF	1499817600	3	valuable
LVS	1354752000	8	exemplary
DNZOY	1459123200	4	inestimable
TRP	1561593600	1	respected
DNZOF	1475020800	4	inestimable
COF	1588896000	0	regular
ITOCF	1553817600	1	respected
SMECF	1475020800	4	inestimable
ITOCY	1553731200	1	respected
KHC	1542240000	2	appreciated
SMCAY	1553731200	1	respected
VO	1583798400	0	regular
TRI.TO	1597795200	0	regular
TRI	1542153600	2	appreciated
EXC	1360800000	7	reputable
HNHAF	1472774400	4	inestimable
KLAC	1416960000	6	priceless
TISCF	1553644800	1	respected
CEO	1591142400	0	regular
CNU.TO	1591142400	0	regular
CHVKY	1563235200	1	respected
CEOHF	1568246400	1	respected
CSUAY	1530057600	2	appreciated
CUAEF	1433376000	5	precious
CTAS	1415145600	6	priceless
MSBHF	1522195200	2	appreciated
CHPXY	1466121600	4	inestimable
KAOCF	1561507200	1	respected
VB	1583798400	0	regular
F	1517184000	2	appreciated
SCHYF	1548979200	1	respected
KAOOY	1561507200	1	respected
SCHYY	1559088000	1	respected
MTRJF	1558656000	1	respected
MFC.TO	1242345600	11	eminence
MFC	1582502400	0	regular
CMPGY	1547683200	1	respected
CMPGF	1547683200	1	respected
TRV	1080518400	16	pasha
MTCPY	1590019200	0	regular
CHPXF	1466467200	4	inestimable
VFC	1559865600	1	respected
JCI	1470182400	4	inestimable
NPCPF	1577404800	1	respected
JPHLF	1522195200	2	appreciated
CRBJY	1592352000	0	regular
ITOT	1576454400	1	respected
CRH	1583971200	0	regular
CRHCF	1583971200	0	regular
MIELY	1585267200	0	regular
TRUMF	1553644800	1	respected
JPPHY	1553731200	1	respected
CHT	1563926400	1	respected
CNQ.TO	1205280000	12	vip
CNQ	1568246400	1	respected
GMBXF	1585008000	0	regular
TRUMY	1522195200	2	appreciated
CRBJF	1560816000	1	respected
MIELF	1585526400	0	regular
CTRYF	1590969600	0	regular
YAHOY	1553731200	1	respected
CTRYY	1590710400	0	regular
CIIHY	1530230400	2	appreciated
FAST	1354665600	8	exemplary
UNCHF	1561507200	1	respected
CIIHF	1498089600	3	valuable
SSDOY	1577664000	1	respected
YAHOF	1364342400	7	reputable
SSDOF	1577664000	1	respected
UNICY	1561593600	1	respected
CKHUF	1567468800	1	respected
CKHUY	1589760000	0	regular
EGRNF	1434412800	5	precious
OCPNY	1301270400	9	estimable
CJPRF	1553644800	1	respected
CSU.TO	1600300800	0	regular
TLSYY	1566864000	1	respected
CNSWF	1552521600	1	respected
FMX	1572566400	1	respected
WCN.TO	1588550400	0	regular
CJPRY	1585267200	0	regular
TTRAF	1519776000	2	appreciated
WMB	1466035200	4	inestimable
NEXOF	1467072000	4	inestimable
PCRFY	1585267200	0	regular
PCRFF	1569542400	1	respected
SVTMF	1557273600	1	respected
TU	1575936000	1	respected
STT	1230595200	12	vip
EGRNY	1579132800	0	regular
KUBTF	1577664000	1	respected
KUBTY	1577404800	1	respected
CODGF	1528675200	2	appreciated
EJPRY	1585267200	0	regular
XLV	1592784000	0	regular
FNV.TO	1599609600	0	regular
FNV	1304985600	9	estimable
CODYY	1528329600	2	appreciated
SCHX	1600819200	0	regular
SZKMY	1585267200	0	regular
ZIJMY	1559001600	1	respected
SZKMF	1522195200	2	appreciated
IXUS	1576454400	1	respected
IWR	1585094400	0	regular
TTNDY	1590537600	0	regular
VLO	1257465600	11	eminence
CLLNY	1597968000	0	regular
RCI	1575936000	1	respected
WY	1583366400	0	regular
CIOXF	1569196800	1	respected
RCIAF	1575936000	1	respected
CCL	1354665600	8	exemplary
SSMXY	1553731200	1	respected
ZIJMF	1559001600	1	respected
TYIDY	1585267200	0	regular
CGEMY	1559520000	1	respected
TTNDF	1558569600	1	respected
HYMLF	1545868800	2	appreciated
EJPRF	1522195200	2	appreciated
CLPHY	1583366400	0	regular
OTSKY	1561593600	1	respected
NCLTF	1566172800	1	respected
MGDDF	1526947200	2	appreciated
OTSKF	1561507200	1	respected
MGDDY	1558051200	1	respected
TYIDF	1585526400	0	regular
LEN	1216684800	12	vip
MITEF	1585526400	0	regular
CAPMF	1559692800	1	respected
MITEY	1585267200	0	regular
CLPHF	1552262400	1	respected
CHA	1432771200	5	precious
FUJIF	1475020800	4	inestimable
KYOCF	1569542400	1	respected
FUJIY	1459209600	4	inestimable
CCEP	1558569600	1	respected
KYOCY	1585267200	0	regular
CIADY	1560124800	1	respected
CIADF	1465257600	4	inestimable
ESALF	1522195200	2	appreciated
CTPCF	1592870400	0	regular
ESALY	1553644800	1	respected
HYMTF	1545955200	2	appreciated
CTPCY	1592956800	0	regular
NSANY	1553644800	1	respected
VV	1593043200	0	regular
MTSFY	1553731200	1	respected
SOMLY	1553644800	1	respected
CAJFF	1577664000	1	respected
CFEIY	1595808000	0	regular
NSANF	1553644800	1	respected
CAJ	1577404800	1	respected
MTSFF	1553644800	1	respected
SOTGY	1530576000	2	appreciated
SOMLF	1522195200	2	appreciated
UMC	1531094400	2	appreciated
DWAHY	1585267200	0	regular
SCBFF	1551916800	1	respected
CGHLY	1598227200	0	regular
HLDCY	1591660800	0	regular
OXY	1583712000	0	regular
CHJHF	1433116800	5	precious
CHYFF	1529884800	2	appreciated
IP	1478736000	4	inestimable
KNBWY	1514332800	3	valuable
HLDVF	1536192000	2	appreciated
PXD	1222387200	12	vip
DISH	1321315200	9	estimable
CGHOF	1598313600	0	regular
IX	1553731200	1	respected
WPM.TO	1590019200	0	regular
POW.PR.E.TO	1086220800	16	pasha
WPM	1503446400	3	valuable
VMC	1314144000	9	estimable
ORXCF	1585526400	0	regular
LEN.B	1219363200	12	vip
LBLCF	1576108800	1	respected
NTOIF	1554249600	1	respected
SSMXF	1475020800	4	inestimable
XLY	1584921600	0	regular
GWLLF	1558569600	1	respected
CHYYY	1529884800	2	appreciated
NTDTY	1490659200	3	valuable
HEI	1388448000	7	reputable
DWAHF	1585526400	0	regular
HAL	1583193600	0	regular
TTDKF	1585526400	0	regular
VBR	1577145600	1	respected
HES	1147305600	14	emir
GWLLY	1558483200	1	respected
OMRNY	1553644800	1	respected
SUCEF	1475020800	4	inestimable
RCL	1221091200	12	vip
NUE	1222387200	12	vip
CMS	1036540800	18	caliph
CHU	1463097600	4	inestimable
TTDKY	1490659200	3	valuable
CHUFF	1463443200	4	inestimable
CSPCY	1592438400	0	regular
CUKPF	1527120000	2	appreciated
IFCZF	1552521600	1	respected
FE	1383609600	7	reputable
WRFRF	1566432000	1	respected
HEI.A	1388448000	7	reputable
CUK	1354665600	8	exemplary
SHG	1325030400	9	estimable
SSUMY	1569542400	1	respected
KYKOF	1467072000	4	inestimable
SKM	1577664000	1	respected
SSUMF	1569542400	1	respected
POW.TO	1109635200	15	prince
UCLQF	1499299200	3	valuable
PWCDF	1575849600	1	respected
FUJHF	1569542400	1	respected
CTPZY	1587600000	0	regular
WEICY	1569369600	1	respected
KNBWF	1514332800	3	valuable
NTTDF	1490745600	3	valuable
CAIXY	1555459200	1	respected
FUJHY	1569542400	1	respected
SCVPY	1586304000	0	regular
RF	1237161600	11	eminence
PBA	1598227200	0	regular
SCVPF	1586390400	0	regular
IWP	1600819200	0	regular
DFKCY	1585267200	0	regular
CNHI	1461542400	4	inestimable
OPHLY	1553731200	1	respected
CIXPF	1523404800	2	appreciated
MASI	1268092800	10	celebrity
NIPNF	1553817600	1	respected
DQJCY	1561593600	1	respected
PINXY	1593561600	0	regular
CPB	1355270400	8	exemplary
DRE	1512000000	3	valuable
MAS	1231286400	11	eminence
LNNGF	1304899200	9	estimable
DGRO	1569283200	1	respected
MKTAY	1585526400	0	regular
EMN	1166054400	14	emir
LNNGY	1315526400	9	estimable
KEP	1482883200	4	inestimable
CKISF	1558396800	1	respected
VBK	1583798400	0	regular
CRRFY	1560988800	1	respected
XLP	1592784000	0	regular
SCVUF	1586390400	0	regular
CRERF	1560988800	1	respected
CKISY	1589500800	0	regular
CGNX	1355270400	8	exemplary
SJM	1222387200	12	vip
TOSYY	1569456000	1	respected
SCHG	1600819200	0	regular
MONOY	1561593600	1	respected
CJEWF	1565222400	1	respected
TYHOF	1569542400	1	respected
VHT	1592784000	0	regular
NDEKF	1475020800	4	inestimable
CJEWY	1565136000	1	respected
FUIZF	1529884800	2	appreciated
TOSBF	1411689600	6	priceless
SCHA	1585094400	0	regular
OTEX.TO	1590624000	0	regular
OTEX	1392940800	6	priceless
NDVLY	1574380800	1	respected
NDEKY	1459123200	4	inestimable
KIKOY	1553731200	1	respected
HAITY	1530576000	2	appreciated
GNENF	1560470400	1	respected
ERIE	1608249600	0	regular
SQM	1588118400	0	regular
MEJHY	1585267200	0	regular
KIMTF	1482883200	4	inestimable
CLLDY	1555891200	1	respected
YASKY	1582761600	0	regular
NPSCY	1553644800	1	respected
WPC	1388102400	7	reputable
XLC	1584921600	0	regular
NWWDF	1542931200	2	appreciated
COIHY	1586995200	0	regular
SFOSF	1532563200	2	appreciated
CNP	1582070400	0	regular
COIHF	1586995200	0	regular
CLLDF	1556064000	1	respected
CRRRF	1561680000	1	respected
KGDEY	1525910400	2	appreciated
IWS	1585094400	0	regular
DSCSY	1585267200	0	regular
CRWOY	1470009600	4	inestimable
CNICF	1527033600	2	appreciated
KAJMF	1553644800	1	respected
CGASY	1590105600	0	regular
WRK	1581552000	0	regular
CMTDF	1522195200	2	appreciated
ZTCOF	1465171200	4	inestimable
SMMYY	1538006400	2	appreciated
MARUY	1585267200	0	regular
MARUF	1585526400	0	regular
YASKF	1582761600	0	regular
ZTCOY	1464825600	4	inestimable
RMSYF	1504569600	3	valuable
DNPCF	1522195200	2	appreciated
KOTMF	1569542400	1	respected
VOE	1593043200	0	regular
RDEIY	1593388800	0	regular
KOTMY	1569456000	1	respected
YAMCY	1459123200	4	inestimable
HTNGF	1530835200	2	appreciated
RMYHY	1568160000	1	respected
WLK	1353974400	8	exemplary
SMG	1598400000	0	regular
TPX.A.TO	1503964800	3	valuable
CHEOF	1537142400	2	appreciated
FYRTY	1472169600	4	inestimable
CPAMF	1564444800	1	respected
CG	1573171200	1	respected
YAMCF	1475020800	4	inestimable
SCZ	1592179200	0	regular
CMCLF	1560988800	1	respected
TPX.B.TO	1503964800	3	valuable
SJR.A.V	1102896000	16	pasha
CNA	1582243200	0	regular
WJRYY	1585267200	0	regular
IUSG	1585094400	0	regular
TCYMY	1464912000	4	inestimable
LNC	1231286400	11	eminence
CHEOY	1568764800	1	respected
VOT	1593043200	0	regular
NISTF	1553644800	1	respected
TKGSY	1553731200	1	respected
MXGBF	1574985600	1	respected
CISXF	1563926400	1	respected
MGK	1593043200	0	regular
TKGSF	1522195200	2	appreciated
KOF	1556841600	1	respected
SNLAY	1571961600	1	respected
KSRYY	1585267200	0	regular
SNLAF	1540771200	2	appreciated
CPT	1474416000	4	inestimable
SJR.B.TO	1268265600	10	celebrity
IPG	1038182400	18	caliph
KPCPY	1554854400	1	respected
SJR	1586822400	0	regular
WWNTY	1597881600	0	regular
LEA	1582761600	0	regular
CBOE	1388448000	7	reputable
WJRYF	1522195200	2	appreciated
KANKF	1553644800	1	respected
REMYY	1568073600	1	respected
K.TO	1602028800	0	regular
KGC	1363651200	7	reputable
COCSF	1556582400	1	respected
LSRCF	1593388800	0	regular
TCYMF	1528416000	2	appreciated
VST	1481760000	4	inestimable
KIKOF	1490745600	3	valuable
YATRY	1585267200	0	regular
CWYCF	1563321600	1	respected
REMYF	1568246400	1	respected
PIFFY	1529452800	2	appreciated
ROHCY	1553731200	1	respected
SHWGY	1529452800	2	appreciated
GSEFF	1526342400	2	appreciated
KPCPF	1523404800	2	appreciated
DNFGY	1592524800	0	regular
WWNTF	1597881600	0	regular
MTLHF	1569542400	1	respected
MTLHY	1569456000	1	respected
NYT	1227657600	12	vip
NNCHY	1553731200	1	respected
GYUAF	1553644800	1	respected
MOS	1504656000	3	valuable
YKLTY	1553731200	1	respected
SHWGF	1497484800	3	valuable
CWYCY	1563494400	1	respected
CJNHF	1436745600	5	precious
CCL.A.TO	1505347200	3	valuable
DNFGF	1592784000	0	regular
CYGIY	1506556800	3	valuable
WEICF	1569456000	1	respected
MCRPF	1372377600	7	reputable
SEIC	1355875200	8	exemplary
CX	1560384000	1	respected
CUYTF	1411948800	6	priceless
ITTOY	1522195200	2	appreciated
KAEPY	1553731200	1	respected
CUYTY	1506643200	3	valuable
CARCY	1593561600	0	regular
HEGIF	1537228800	2	appreciated
CCCGF	1530230400	2	appreciated
HEGIY	1590105600	0	regular
CJRCF	1463443200	4	inestimable
REG	1234483200	11	eminence
STKAF	1577664000	1	respected
IPXHF	1577664000	1	respected
IPXHY	1577404800	1	respected
OSGSF	1490745600	3	valuable
CDNAF	1580342400	0	regular
SCHM	1585094400	0	regular
CCCGY	1561507200	1	respected
KAEPF	1490745600	3	valuable
CYAGF	1506470400	3	valuable
SCHV	1600819200	0	regular
SID	1569542400	1	respected
CVE	1576108800	1	respected
CVE.TO	1449792000	5	precious
KNAMF	1569542400	1	respected
KNMCY	1569456000	1	respected
EMP.A.TO	1034208000	18	caliph
IUSV	1585094400	0	regular
FRSHY	1570147200	1	respected
EMLAF	1578960000	0	regular
TOKUF	1585526400	0	regular
EV	1355270400	8	exemplary
CHPFF	1535414400	2	appreciated
TISCY	1553731200	1	respected
CRWOF	1470182400	4	inestimable
CMA	1228953600	12	vip
YAMHF	1561507200	1	respected
OUKPY	1396310400	6	priceless
SHTDY	1561939200	1	respected
SKSUF	1427414400	5	precious
SKSUY	1553731200	1	respected
SHTDF	1530748800	2	appreciated
SQNXF	1585526400	0	regular
TOKUY	1585267200	0	regular
SQNNY	1585267200	0	regular
D	1599091200	0	regular
RDS.A	1581552000	0	regular
RYDAF	1589414400	0	regular
RDS.B	1581552000	0	regular
RYDBF	1589414400	0	regular
NTDMF	1475020800	4	inestimable
DCMYY	1475020800	4	inestimable
IDEXY	1572480000	1	respected
IDEXF	1524787200	2	appreciated
DEO	1565222400	1	respected
DGEAF	1565222400	1	respected
VEA	1577059200	1	respected
DKILF	1553644800	1	respected
DKILY	1553731200	1	respected
DASTY	1401148800	6	priceless
DD	1556150400	1	respected
DASTF	1401408000	6	priceless
DBSDY	1590019200	0	regular
ECIFF	1558483200	1	respected
DBSDF	1589241600	0	regular
ECIFY	1558310400	1	respected
KDP	1531180800	2	appreciated
GPDNF	1525219200	2	appreciated
DANOY	1525219200	2	appreciated
VYM	1592784000	0	regular
RDSMY	1589241600	0	regular
KDSKF	1589241600	0	regular
DFS	1230595200	12	vip
DHI	1355356800	8	exemplary
ODFL	1583193600	0	regular
EDPFY	1589241600	0	regular
DCNSF	1301356800	9	estimable
DWHHF	1496620800	3	valuable
SDY	1576800000	1	respected
DGX	1073347200	16	pasha
SCHD	1576108800	1	respected
DPZ	1332374400	8	exemplary
DRI	1578528000	0	regular
DVY	1600819200	0	regular
DSRLF	1400457600	6	priceless
RDY	1499904000	3	valuable
FDN	1308614400	9	estimable
FVD	1593043200	0	regular
DLB	1355875200	8	exemplary
SPDW	1577059200	1	respected
IHI	1577664000	1	respected
DNTUF	1593388800	0	regular
DNTUY	1514419200	3	valuable
RADLY	1593129600	0	regular
STLD	1238112000	11	eminence
DCCPY	1591228800	0	regular
DXSPF	1577664000	1	respected
DSECF	1537920000	2	appreciated
GPFOY	1432166400	5	precious
DSEEY	1569456000	1	respected
DVDCF	1526860800	2	appreciated
IPOAF	1558569600	1	respected
LMBS	1600905600	0	regular
DIFTY	1585267200	0	regular
NDGPY	1576540800	1	respected
NDGPF	1563753600	1	respected
DITTF	1585526400	0	regular
DVN	1597276800	0	regular
DXC	1448841600	5	precious
IENVF	1438560000	5	precious
HDV	1592179200	0	regular
ERELY	1557878400	1	respected
DMZPY	1582848000	0	regular
HOG	1583280000	0	regular
DFILF	1584576000	0	regular
DPZUF	1519084800	2	appreciated
DFIHY	1584489600	0	regular
HKUOY	1411603200	6	priceless
DEI	1230508800	12	vip
LPL	1419811200	6	priceless
DCYHY	1570060800	1	respected
CDEVF	1556755200	1	respected
DIISY	1554336000	1	respected
CDEVY	1556582400	1	respected
DNPUF	1553644800	1	respected
JCDXF	1526947200	2	appreciated
KCDMY	1575331200	1	respected
DGRW	1603756800	0	regular
KCDMF	1575331200	1	respected
EDRWY	1585267200	0	regular
DKS	1457481600	4	inestimable
MSM	1606694400	0	regular
DWVYF	1568246400	1	respected
DAWUF	1472428800	4	inestimable
GPFOF	1462492800	4	inestimable
GPOVY	1530057600	2	appreciated
VCR	1576454400	1	respected
DCP	1580428800	0	regular
HYSNY	1583193600	0	regular
CTPTY	1587600000	0	regular
ELP	1545955200	2	appreciated
IDEV	1576454400	1	respected
PUODY	1553212800	1	respected
DBEF	1561680000	1	respected
FQVTF	1589414400	0	regular
WYND	1591920000	0	regular
IDV	1600819200	0	regular
FCODF	1528329600	2	appreciated
SIETY	1528156800	2	appreciated
DRTGF	1568851200	1	respected
GIVSY	1594339200	0	regular
TOTL	1601510400	0	regular
USNZY	1556064000	1	respected
ELPVY	1545955200	2	appreciated
MHSDF	1431561600	5	precious
MDEVF	1536883200	2	appreciated
FMOCF	1342137600	8	exemplary
SHWDY	1545868800	2	appreciated
DNLMY	1568851200	1	respected
GSY	1600646400	0	regular
SIEVF	1402358400	6	priceless
PCY	1598227200	0	regular
VNLA	1601510400	0	regular
SHWDF	1577404800	1	respected
DNP	1135728000	15	prince
EXG	1605830400	0	regular
FMOCY	1419292800	6	priceless
DON	1603756800	0	regular
DNPLY	1553731200	1	respected
PDBC	1513555200	3	valuable
DLN	1603756800	0	regular
DIPGY	1562025600	1	respected
OMAB	1494460800	3	valuable
EPWDF	1553644800	1	respected
DICCF	1561507200	1	respected
YUMSF	1472428800	4	inestimable
HDUGF	1402531200	6	priceless
GDV	1403481600	6	priceless
DACHF	1585526400	0	regular
ADX	1574380800	1	respected
DPUKY	1553212800	1	respected
RODM	1561420800	1	respected
SNCVF	1525132800	2	appreciated
WNXDF	1390262400	6	priceless
DNACF	1553644800	1	respected
GRPBF	1510876800	3	valuable
PDP	1584921600	0	regular
ETY	1605830400	0	regular
DMTGF	1576108800	1	respected
EVT	1229904000	12	vip
DSL	1605052800	0	regular
RDVY	1593043200	0	regular
DEM	1577059200	1	respected
UFS.TO	1569888000	1	respected
UFS	1125273600	15	prince
DGS	1577059200	1	respected
VYMI	1577059200	1	respected
DIDAF	1499990400	3	valuable
DRH	1261526400	11	eminence
DXJ	1577059200	1	respected
DSITF	1567641600	1	respected
GCWOF	1565654400	1	respected
EVV	1523404800	2	appreciated
RWO	1577059200	1	respected
DES	1598313600	0	regular
PDI	1576195200	1	respected
FPF	1601510400	0	regular
ETG	1605830400	0	regular
EDV	1593561600	0	regular
NFJ	1599782400	0	regular
FDL	1593043200	0	regular
QDF	1592524800	0	regular
IYY	1585094400	0	regular
DMCHY	1521590400	2	appreciated
DRXGY	1587600000	0	regular
RWR	1592784000	0	regular
VIU.TO	1593043200	0	regular
DCHIF	1459987200	4	inestimable
TDIV	1585180800	0	regular
DLS	1592870400	0	regular
DGWPF	1461801600	4	inestimable
JDWPY	1540425600	2	appreciated
XAR	1584921600	0	regular
DSKIF	1582848000	0	regular
CBAOF	1583712000	0	regular
FXD	1585180800	0	regular
DLPTF	1530748800	2	appreciated
DBC	1229299200	12	vip
FDP	1583193600	0	regular
DK	1416528000	6	priceless
FDIS	1584662400	0	regular
DPM.TO	1593388800	0	regular
DLX	1147910400	14	emir
DUERF	1525910400	2	appreciated
DDS	1354665600	8	exemplary
ARCO	1554681600	1	respected
FDRVF	1560988800	1	respected
XDV.TO	1592956800	0	regular
AOD	1605744000	0	regular
DLNDY	1561334400	1	respected
PXF	1592784000	0	regular
SDOG	1592438400	0	regular
DBMBF	1583712000	0	regular
DGOCF	1525910400	2	appreciated
DHC	1579824000	0	regular
VESTF	1554940800	1	respected
PLOW	1300320000	9	estimable
DHT	1598313600	0	regular
JPIN	1592870400	0	regular
EMD	1597968000	0	regular
D.UN.TO	1498608000	3	valuable
TDF	1599091200	0	regular
RWX	1592784000	0	regular
DCHIY	1593648000	0	regular
DSFGY	1591056000	0	regular
TGS	1534723200	2	appreciated
DNIYY	1509926400	3	valuable
DRD	1583366400	0	regular
DBD	1469404800	4	inestimable
IHDG	1592870400	0	regular
IDLV	1584921600	0	regular
ATVDY	1560816000	1	respected
DTD	1603756800	0	regular
HTD	1544572800	2	appreciated
DHS	1603756800	0	regular
MFEM	1593561600	0	regular
GUZOF	1570147200	1	respected
UDOW	1585094400	0	regular
PWB	1592784000	0	regular
LDP	1592265600	0	regular
CDGXY	1565308800	1	respected
PEY	1598227200	0	regular
DRM.TO	1552521600	1	respected
VTA	1544659200	2	appreciated
LDUR	1604275200	0	regular
PPA	1592784000	0	regular
LVHD	1588809600	0	regular
PAVE	1577664000	1	respected
ABDDF	1542931200	2	appreciated
DTNOF	1552608000	1	respected
SZDEF	1434585600	5	precious
DUNIY	1557273600	1	respected
DTNOY	1552608000	1	respected
CDGXF	1565568000	1	respected
DUSXF	1576108800	1	respected
PWV	1592784000	0	regular
NID	1526256000	2	appreciated
PTH	1371772800	7	reputable
CDZ.TO	1592956800	0	regular
PDT	1576022400	1	respected
DVYE	1600819200	0	regular
RDIV	1584921600	0	regular
XEI.TO	1600905600	0	regular
PEJ	1584921600	0	regular
DIAL	1604275200	0	regular
ETJ	1605830400	0	regular
FDVV	1592524800	0	regular
DEIPY	1576195200	1	respected
